,Year,LocationAbbr,HealthTopic,PolicyTopic,Setting,NumPolicies
10279,2012,LA,Nutrition,Vending,School/After School,4
10280,2012,LA,Nutrition,Nutrition Standards,Early Care and Education,4
10281,2012,LA,Nutrition,Initiatives and Programs,School/After School,4
10282,2012,LA,Nutrition,Initiatives and Programs,Early Care and Education,4
10283,2012,LA,Obesity,Initiatives and Programs,School/After School,2
10284,2012,LA,Obesity,Access to Drinking Water,Early Care and Education,2
10285,2012,LA,Physical Activity,Built Environment and Street-Scale Design,Community,6
10286,2012,LA,Physical Activity,Disabilities,School/After School,6
10287,2012,LA,Physical Activity,Task Forces/Councils,Community,6
10288,2012,LA,Physical Activity,Physical Education Requirements,School/After School,6
10289,2012,LA,Physical Activity,Physical Activity Requirements,School/After School,6
10290,2012,LA,Physical Activity,Initiatives and Programs,School/After School,6
10291,2012,MA,Nutrition,School Nutrition,School/After School,4
10292,2012,MA,Nutrition,Vending,School/After School,4
10293,2012,MA,Nutrition,Appropriations,Community,4
10294,2012,MA,Nutrition,Nutrition Standards,School/After School,4
10295,2012,MA,Physical Activity,"Parks, Recreation and Trails",Community,1
10296,2012,ME,Physical Activity,Disabilities,School/After School,8
10297,2012,ME,Physical Activity,Zoning/Land Use,Community,8
10298,2012,ME,Physical Activity,Bicycling,Community,8
10299,2012,ME,Physical Activity,Pedestrians/Walking,Community,8
10300,2012,ME,Physical Activity,Safe Routes to Schools,School/After School,8
10301,2012,ME,Physical Activity,Built Environment and Street-Scale Design,Community,8
10302,2012,ME,Physical Activity,Disparities/Equity,Community,8
10303,2012,ME,Physical Activity,"Parks, Recreation and Trails",School/After School,8
10304,2012,MI,Nutrition,Appropriations,Community,28
10305,2012,MI,Nutrition,Farm Direct Foods,Community,28
10306,2012,MI,Nutrition,Food Assistance Programs,Community,28
10307,2012,MI,Nutrition,Food Security,Community,28
10308,2012,MI,Nutrition,Correctional Facilities Farms Programs,Community,28
10309,2012,MI,Nutrition,Agriculture and Farming,Community,28
10310,2012,MI,Nutrition,Food Security,Community,28
10311,2012,MI,Nutrition,Disparities/Equity,Community,28
10312,2012,MI,Nutrition,Farm Direct Foods,Community,28
10313,2012,MI,Nutrition,Food Security,School/After School,28
10314,2012,MI,Nutrition,Initiatives and Programs,School/After School,28
10315,2012,MI,Nutrition,Agriculture and Farming,Community,28
10316,2012,MI,Nutrition,Access to Healthy Foods,Community,28
10317,2012,MI,Nutrition,Access to Healthy Foods,School/After School,28
10318,2012,MI,Nutrition,Farm Direct Foods,School/After School,28
10319,2012,MI,Nutrition,Initiatives and Programs,School/After School,28
10320,2012,MI,Nutrition,Farm Direct Foods,School/After School,28
10321,2012,MI,Nutrition,Agriculture and Farming,School/After School,28
10322,2012,MI,Nutrition,Access to Healthy Foods,Community,28
10323,2012,MI,Nutrition,Disparities/Equity,School/After School,28
10324,2012,MI,Nutrition,Agriculture and Farming,Community,28
10325,2012,MI,Nutrition,Initiatives and Programs,Community,28
10326,2012,MI,Nutrition,Access to Healthy Foods,School/After School,28
10327,2012,MI,Nutrition,Appropriations,School/After School,28
10328,2012,MI,Nutrition,Appropriations,Community,28
10329,2012,MI,Nutrition,Agriculture and Farming,School/After School,28
10330,2012,MI,Nutrition,Access to Healthy Foods,Community,28
10331,2012,MI,Nutrition,Food Assistance Programs,School/After School,28
10332,2012,MI,Obesity,Initiatives and Programs,Community,7
10333,2012,MI,Obesity,Body Mass Index (BMI),Community,7
10334,2012,MI,Obesity,Appropriations,School/After School,7
10335,2012,MI,Obesity,Initiatives and Programs,Community,7
10336,2012,MI,Obesity,Appropriations,Community,7
10337,2012,MI,Obesity,Initiatives and Programs,School/After School,7
10338,2012,MI,Obesity,Body Mass Index (BMI),Medical and/or Hospital,7
10339,2012,MI,Physical Activity,Bicycling,School/After School,13
10340,2012,MI,Physical Activity,Bicycling,Community,13
10341,2012,MI,Physical Activity,Pedestrians/Walking,Community,13
10342,2012,MI,Physical Activity,Initiatives and Programs,Community,13
10343,2012,MI,Physical Activity,Access to Recreational Opportunities,Community,13
10344,2012,MI,Physical Activity,Public Transportation,Community,13
10345,2012,MI,Physical Activity,Appropriations,School/After School,13
10346,2012,MI,Physical Activity,Public Transportation,School/After School,13
10347,2012,MI,Physical Activity,Appropriations,Community,13
10348,2012,MI,Physical Activity,"Parks, Recreation and Trails",Community,13
10349,2012,MI,Physical Activity,Initiatives and Programs,School/After School,13
10350,2012,MI,Physical Activity,Appropriations,Community,13
10351,2012,MI,Physical Activity,Bicycling,Community,13
10352,2012,MS,Nutrition,Agriculture and Farming,School/After School,10
10353,2012,MS,Nutrition,Initiatives and Programs,Community,10
10354,2012,MS,Nutrition,Initiatives and Programs,School/After School,10
10355,2012,MS,Nutrition,Initiatives and Programs,School/After School,10
10356,2012,MS,Nutrition,Vending,Early Care and Education,10
10357,2012,MS,Nutrition,Nutrition Standards,Early Care and Education,10
10358,2012,MS,Nutrition,Food Assistance Programs,Community,10
10359,2012,MS,Nutrition,Farm Direct Foods,School/After School,10
10360,2012,MS,Nutrition,Access to Healthy Foods,Community,10
10361,2012,MS,Nutrition,Nutrition Standards,Early Care and Education,10
10362,2012,MS,Obesity,TV/Screen Viewing,Early Care and Education,1
10363,2012,MS,Physical Activity,Physical Activity Requirements,School/After School,3
10364,2012,MS,Physical Activity,Initiatives and Programs,School/After School,3
10365,2012,MS,Physical Activity,Physical Education Requirements,School/After School,3
10366,2012,NC,Nutrition,Nutrition Standards,Medical and/or Hospital,4
10367,2012,NC,Nutrition,Nutrition Standards,Early Care and Education,4
10368,2012,NC,Nutrition,Nutrition Standards,Community,4
10369,2012,NC,Nutrition,Task Forces/Councils,Community,4
10370,2012,NC,Obesity,Initiatives and Programs,Early Care and Education,3
10371,2012,NC,Obesity,Initiatives and Programs,Community,3
10372,2012,NC,Obesity,Initiatives and Programs,Medical and/or Hospital,3
10373,2012,NC,Physical Activity,Appropriations,Early Care and Education,3
10374,2012,NC,Physical Activity,Appropriations,Community,3
10375,2012,NC,Physical Activity,Appropriations,Medical and/or Hospital,3
10376,2012,NE,Physical Activity,Physical Education Requirements,School/After School,1
10377,2012,NH,Nutrition,Agriculture and Farming,Community,1
10378,2012,NH,Physical Activity,Appropriations,Community,1
10379,2012,NJ,Nutrition,Initiatives and Programs,Community,12
10380,2012,NJ,Nutrition,Agriculture and Farming,Community,12
10381,2012,NJ,Nutrition,Food Security,Community,12
10382,2012,NJ,Nutrition,Fruits and Vegetables,Community,12
10383,2012,NJ,Nutrition,Food Assistance Programs,Community,12
10384,2012,NJ,Nutrition,Farmers Markets,Community,12
10385,2012,NJ,Nutrition,Farm Direct Foods,Community,12
10386,2012,NJ,Nutrition,Initiatives and Programs,Medical and/or Hospital,12
10387,2012,NJ,Nutrition,Initiatives and Programs,Community,12
10388,2012,NJ,Nutrition,Disparities/Equity,Community,12
10389,2012,NJ,Nutrition,Healthier Food Retail and Food Deserts,Community,12
10390,2012,NJ,Nutrition,Access to Healthy Foods,Community,12
10391,2012,NJ,Physical Activity,Initiatives and Programs,Medical and/or Hospital,2
10392,2012,NJ,Physical Activity,Initiatives and Programs,Community,2
10393,2012,NM,Nutrition,Food Assistance Programs,School/After School,13
10394,2012,NM,Nutrition,School Nutrition,School/After School,13
10395,2012,NM,Nutrition,Farm Direct Foods,School/After School,13
10396,2012,NM,Nutrition,School Nutrition,School/After School,13
10397,2012,NM,Nutrition,Fruits and Vegetables,Early Care and Education,13
10398,2012,NM,Nutrition,Agriculture and Farming,School/After School,13
10399,2012,NM,Nutrition,Appropriations,School/After School,13
10400,2012,NM,Nutrition,Food Assistance Programs,Early Care and Education,13
10401,2012,NM,Nutrition,Access to Healthy Foods,School/After School,13
10402,2012,NM,Nutrition,School Nutrition,School/After School,13
10403,2012,NM,Nutrition,Nutrition Standards,Early Care and Education,13
10404,2012,NM,Nutrition,School Nutrition,School/After School,13
10405,2012,NM,Nutrition,Fruits and Vegetables,School/After School,13
10406,2012,NM,Physical Activity,Physical Activity Requirements,Early Care and Education,1
10407,2012,NY,Nutrition,Incentives,Community,3
10408,2012,NY,Nutrition,Farm Direct Foods,Community,3
10409,2012,NY,Nutrition,Farmers Markets,Community,3
10410,2012,OH,Nutrition,Food Assistance Programs,Community,9
10411,2012,OH,Nutrition,Disparities/Equity,Community,9
10412,2012,OH,Nutrition,Nutrition Standards,Community,9
10413,2012,OH,Nutrition,Access to Healthy Foods,Community,9
10414,2012,OH,Nutrition,Food Assistance Programs,Community,9
10415,2012,OH,Nutrition,Initiatives and Programs,Community,9
10416,2012,OH,Nutrition,Nutrition Standards,Medical and/or Hospital,9
10417,2012,OH,Nutrition,Food Security,Community,9
10418,2012,OH,Nutrition,Food Assistance Programs,Community,9
10419,2012,OK,Nutrition,Access to Healthy Foods,Community,7
10420,2012,OK,Nutrition,Food Security,Community,7
10421,2012,OK,Nutrition,Food Assistance Programs,Community,7
10422,2012,OK,Nutrition,Disparities/Equity,Community,7
10423,2012,OK,Nutrition,Food Assistance Programs,Community,7
10424,2012,OK,Nutrition,Food Security,Community,7
10425,2012,OK,Nutrition,Agriculture and Farming,Community,7
10426,2012,OR,Nutrition,Farmers Markets,Community,2
10427,2012,OR,Nutrition,Agriculture and Farming,Community,2
10428,2012,PA,Nutrition,Initiatives and Programs,Community,4
10429,2012,PA,Nutrition,Initiatives and Programs,Community,4
10430,2012,PA,Nutrition,Food Security,Community,4
10431,2012,PA,Nutrition,Food Security,Community,4
10432,2012,RI,Nutrition,Initiatives and Programs,Community,6
10433,2012,RI,Nutrition,Food Policy Councils,Community,6
10434,2012,RI,Nutrition,Agriculture and Farming,Community,6
10435,2012,RI,Nutrition,Farm Direct Foods,Community,6
10436,2012,RI,Nutrition,Incentives,Community,6
10437,2012,RI,Nutrition,Media Campaigns,Community,6
10438,2012,RI,Obesity,Initiatives and Programs,Community,2
10439,2012,RI,Obesity,Sugar Sweetened Beverages,Community,2
10440,2012,RI,Physical Activity,Bicycling,Work Place,5
10441,2012,RI,Physical Activity,Initiatives and Programs,Community,5
10442,2012,RI,Physical Activity,Disabilities,School/After School,5
10443,2012,RI,Physical Activity,Disabilities,School/After School,5
10444,2012,RI,Physical Activity,Physical Education Requirements,School/After School,5
10445,2012,SC,Nutrition,Appropriations,Community,3
10446,2012,SC,Nutrition,Agriculture and Farming,Community,3
10447,2012,SC,Nutrition,Farm Direct Foods,Community,3
10448,2012,TX,Nutrition,Farm Direct Foods,Community,1
10449,2012,TX,Physical Activity,Physical Education Requirements,School/After School,1
10450,2012,UT,Nutrition,Nutrition Standards,Early Care and Education,3
10451,2012,UT,Nutrition,Breastfeeding,Work Place,3
10452,2012,UT,Nutrition,Breastfeeding,Work Place,3
10453,2012,UT,Obesity,Access to Drinking Water,Early Care and Education,1
10454,2012,UT,Physical Activity,Bicycling,Community,1
10455,2012,VT,Nutrition,Agriculture and Farming,Community,3
10456,2012,VT,Nutrition,Farm Direct Foods,Community,3
10457,2012,VT,Nutrition,Agriculture and Farming,Community,3
10458,2012,WA,Nutrition,Agriculture and Farming,Community,1
10459,2012,WA,Physical Activity,Appropriations,Community,6
10460,2012,WA,Physical Activity,Access to Recreational Opportunities,Community,6
10461,2012,WA,Physical Activity,Liability and Indemnity,School/After School,6
10462,2012,WA,Physical Activity,Liability and Indemnity,Community,6
10463,2012,WA,Physical Activity,Access to Recreational Opportunities,School/After School,6
10464,2012,WA,Physical Activity,Bicycling,Community,6
10465,2012,WV,Nutrition,Agriculture and Farming,Community,13
10466,2012,WV,Nutrition,Farmers Markets,Community,13
10467,2012,WV,Nutrition,Farm Direct Foods,Community,13
10468,2012,WV,Nutrition,Agriculture and Farming,Community,13
10469,2012,WV,Nutrition,Disparities/Equity,Community,13
10470,2012,WV,Nutrition,Nutrition Standards,Early Care and Education,13
10471,2012,WV,Nutrition,Initiatives and Programs,Early Care and Education,13
10472,2012,WV,Nutrition,Media Campaigns,Community,13
10473,2012,WV,Nutrition,Appropriations,Community,13
10474,2012,WV,Nutrition,Access to Healthy Foods,Community,13
10475,2012,WV,Nutrition,Food Assistance Programs,Community,13
10476,2012,WV,Nutrition,Food Security,Community,13
10477,2012,WV,Nutrition,Fruits and Vegetables,Community,13
10478,2012,WV,Obesity,TV/Screen Viewing,Early Care and Education,2
10479,2012,WV,Obesity,Menu Labeling,Early Care and Education,2
10480,2012,WV,Physical Activity,Physical Education Requirements,School/After School,5
10481,2012,WV,Physical Activity,Disabilities,School/After School,5
10482,2012,WV,Physical Activity,Physical Activity Requirements,School/After School,5
10483,2012,WV,Physical Activity,Physical Education Requirements,School/After School,5
10484,2012,WV,Physical Activity,Initiatives and Programs,Early Care and Education,5
10485,2013,AL,Physical Activity,Physical Activity Requirements,School/After School,1
10486,2013,AR,Nutrition,Disparities/Equity,Community,6
10487,2013,AR,Nutrition,Food Security,Community,6
10488,2013,AR,Nutrition,Initiatives and Programs,Community,6
10489,2013,AR,Nutrition,Food Security,Community,6
10490,2013,AR,Nutrition,Appropriations,Community,6
10491,2013,AR,Nutrition,Initiatives and Programs,Community,6
10492,2013,AR,Physical Activity,Disabilities,School/After School,1
10493,2013,CA,Nutrition,Initiatives and Programs,Early Care and Education,6
10494,2013,CA,Nutrition,School Nutrition,School/After School,6
10495,2013,CA,Nutrition,Breastfeeding,Medical and/or Hospital,6
10496,2013,CA,Nutrition,Nutrition Standards,School/After School,6
10497,2013,CA,Nutrition,Task Forces/Councils,Early Care and Education,6
10498,2013,CA,Nutrition,Access to Healthy Foods,Early Care and Education,6
10499,2013,CA,Obesity,Incentives,Community,1
10500,2013,CA,Physical Activity,Physical Activity Requirements,School/After School,5
10501,2013,CA,Physical Activity,"Parks, Recreation and Trails",Community,5
10502,2013,CA,Physical Activity,Initiatives and Programs,Community,5
10503,2013,CA,Physical Activity,Built Environment and Street-Scale Design,Community,5
10504,2013,CA,Physical Activity,Public Transportation,Community,5
10505,2013,CO,Obesity,Health Insurance Coverage,Community,1
10506,2013,DE,Nutrition,Breastfeeding,Medical and/or Hospital,3
10507,2013,DE,Nutrition,Breastfeeding,Community,3
10508,2013,DE,Nutrition,Incentives,Community,3
10509,2013,DE,Obesity,Health Insurance Coverage,Community,1
10510,2013,DE,Physical Activity,Incentives,Community,1
10511,2013,FL,Nutrition,Nutrition Standards,School/After School,2
10512,2013,FL,Nutrition,Access to Healthy Foods,School/After School,2
10513,2013,FL,Physical Activity,Access to Recreational Opportunities,Community,8
10514,2013,FL,Physical Activity,Incentives,Community,8
10515,2013,FL,Physical Activity,Bicycling,Community,8
10516,2013,FL,Physical Activity,Public Safety,Community,8
10517,2013,FL,Physical Activity,Built Environment and Street-Scale Design,Community,8
10518,2013,FL,Physical Activity,Safe Routes to Schools,Community,8
10519,2013,FL,Physical Activity,Pedestrians/Walking,Community,8
10520,2013,FL,Physical Activity,Initiatives and Programs,Community,8
10521,2013,GA,Nutrition,Farm Direct Foods,Community,22
10522,2013,GA,Nutrition,Access to Healthy Foods,School/After School,22
10523,2013,GA,Nutrition,Farm Direct Foods,Community,22
10524,2013,GA,Nutrition,Access to Healthy Foods,School/After School,22
10525,2013,GA,Nutrition,Access to Healthy Foods,Community,22
10526,2013,GA,Nutrition,Access to Healthy Foods,Community,22
10527,2013,GA,Nutrition,Farm Direct Foods,School/After School,22
10528,2013,GA,Nutrition,Farm Direct Foods,Community,22
10529,2013,GA,Nutrition,School Nutrition,School/After School,22
10530,2013,GA,Nutrition,School Nutrition,Community,22
10531,2013,GA,Nutrition,Farm Direct Foods,School/After School,22
10532,2013,GA,Nutrition,Access to Healthy Foods,School/After School,22
10533,2013,GA,Nutrition,Access to Healthy Foods,Community,22
10534,2013,GA,Nutrition,Access to Healthy Foods,Early Care and Education,22
10535,2013,GA,Nutrition,Appropriations,Community,22
10536,2013,GA,Nutrition,Farm Direct Foods,School/After School,22
10537,2013,GA,Nutrition,Fruits and Vegetables,Community,22
10538,2013,GA,Nutrition,Access to Healthy Foods,Community,22
10539,2013,GA,Nutrition,Access to Healthy Foods,School/After School,22
10540,2013,GA,Nutrition,Fruits and Vegetables,School/After School,22
10541,2013,GA,Nutrition,Appropriations,Early Care and Education,22
10542,2013,GA,Nutrition,Access to Healthy Foods,Community,22
10543,2013,GA,Obesity,Initiatives and Programs,School/After School,2
10544,2013,GA,Obesity,Initiatives and Programs,Community,2
10545,2013,GA,Physical Activity,"Parks, Recreation and Trails",School/After School,6
10546,2013,GA,Physical Activity,Physical Activity Requirements,Community,6
10547,2013,GA,Physical Activity,Physical Education Requirements,Community,6
10548,2013,GA,Physical Activity,"Parks, Recreation and Trails",Community,6
10549,2013,GA,Physical Activity,Physical Activity Requirements,School/After School,6
10550,2013,GA,Physical Activity,Physical Education Requirements,School/After School,6
10551,2013,ID,Nutrition,Food Assistance Programs,Medical and/or Hospital,11
10552,2013,ID,Nutrition,Initiatives and Programs,Medical and/or Hospital,11
10553,2013,ID,Nutrition,Initiatives and Programs,Medical and/or Hospital,11
10554,2013,ID,Nutrition,Food Assistance Programs,Community,11
10555,2013,ID,Nutrition,Initiatives and Programs,Medical and/or Hospital,11
10556,2013,ID,Nutrition,Access to Healthy Foods,Medical and/or Hospital,11
10557,2013,ID,Nutrition,Food Assistance Programs,Medical and/or Hospital,11
10558,2013,ID,Nutrition,Initiatives and Programs,Medical and/or Hospital,11
10559,2013,ID,Nutrition,Access to Healthy Foods,Medical and/or Hospital,11
10560,2013,ID,Nutrition,Point of Purchase Promotion,Medical and/or Hospital,11
10561,2013,ID,Nutrition,Incentives,Community,11
10562,2013,ID,Obesity,Health Insurance Coverage,Medical and/or Hospital,9
10563,2013,ID,Obesity,Body Mass Index (BMI),Medical and/or Hospital,9
10564,2013,ID,Obesity,Health Insurance Coverage,Medical and/or Hospital,9
10565,2013,ID,Obesity,Body Mass Index (BMI),Medical and/or Hospital,9
10566,2013,ID,Obesity,Disparities/Equity,Medical and/or Hospital,9
10567,2013,ID,Obesity,Initiatives and Programs,Medical and/or Hospital,9
10568,2013,ID,Obesity,Body Mass Index (BMI),Medical and/or Hospital,9
10569,2013,ID,Obesity,Health Insurance Coverage,Medical and/or Hospital,9
10570,2013,ID,Obesity,Health Insurance Coverage,Medical and/or Hospital,9
10571,2013,ID,Physical Activity,Initiatives and Programs,Medical and/or Hospital,3
10572,2013,ID,Physical Activity,Initiatives and Programs,Medical and/or Hospital,3
10573,2013,ID,Physical Activity,Initiatives and Programs,Medical and/or Hospital,3
10574,2013,IL,Nutrition,Food Assistance Programs,Medical and/or Hospital,6
10575,2013,IL,Nutrition,Access to Healthy Foods,Community,6
10576,2013,IL,Nutrition,Initiatives and Programs,Medical and/or Hospital,6
10577,2013,IL,Nutrition,Food Policy Councils,Community,6
10578,2013,IL,Nutrition,Access to Healthy Foods,Medical and/or Hospital,6
10579,2013,IL,Nutrition,Farm Direct Foods,Community,6
10580,2013,KY,Obesity,TV/Screen Viewing,Early Care and Education,1
10581,2013,LA,Nutrition,Access to Healthy Foods,Medical and/or Hospital,2
10582,2013,LA,Nutrition,Food Assistance Programs,Medical and/or Hospital,2
10583,2013,MA,Nutrition,Incentives,Work Place,1
10584,2013,MA,Physical Activity,Public Transportation,Community,3
10585,2013,MA,Physical Activity,Incentives,Work Place,3
10586,2013,MA,Physical Activity,Built Environment and Street-Scale Design,Community,3
10587,2013,MD,Nutrition,Farm Direct Foods,Community,8
10588,2013,MD,Nutrition,Task Forces/Councils,Community,8
10589,2013,MD,Nutrition,Access to Healthy Foods,Community,8
10590,2013,MD,Nutrition,Task Forces/Councils,Community,8
10591,2013,MD,Nutrition,Disparities/Equity,Community,8
10592,2013,MD,Nutrition,Food Assistance Programs,Community,8
10593,2013,MD,Nutrition,Disparities/Equity,Community,8
10594,2013,MD,Nutrition,Farm Direct Foods,Community,8
10595,2013,MD,Physical Activity,Public Transportation,Community,2
10596,2013,MD,Physical Activity,Task Forces/Councils,Community,2
10597,2013,ME,Nutrition,Initiatives and Programs,Medical and/or Hospital,1
10598,2013,ME,Obesity,Body Mass Index (BMI),Medical and/or Hospital,1
10599,2013,ME,Physical Activity,Initiatives and Programs,Medical and/or Hospital,1
10600,2013,MI,Nutrition,Access to Healthy Foods,Community,9
10601,2013,MI,Nutrition,Farm Direct Foods,Community,9
10602,2013,MI,Nutrition,Initiatives and Programs,Community,9
10603,2013,MI,Nutrition,Disparities/Equity,Community,9
10604,2013,MI,Nutrition,Access to Healthy Foods,School/After School,9
10605,2013,MI,Nutrition,Appropriations,Community,9
10606,2013,MI,Nutrition,Appropriations,School/After School,9
10607,2013,MI,Nutrition,Access to Healthy Foods,Community,9
10608,2013,MI,Nutrition,Food Security,Community,9
10609,2013,MN,Nutrition,Nutrition Standards,Other,1
10610,2013,MO,Nutrition,Initiatives and Programs,School/After School,1
10611,2013,MO,Obesity,Initiatives and Programs,School/After School,1
10612,2013,MO,Physical Activity,Physical Activity Requirements,School/After School,2
10613,2013,MO,Physical Activity,Initiatives and Programs,School/After School,2
10614,2013,MS,Nutrition,School Nutrition,School/After School,9
10615,2013,MS,Nutrition,Fruits and Vegetables,Early Care and Education,9
10616,2013,MS,Nutrition,Nutrition Standards,School/After School,9
10617,2013,MS,Nutrition,Farm Direct Foods,School/After School,9
10618,2013,MS,Nutrition,Vending,Early Care and Education,9
10619,2013,MS,Nutrition,Access to Healthy Foods,Early Care and Education,9
10620,2013,MS,Nutrition,Sodium,Early Care and Education,9
10621,2013,MS,Nutrition,Nutrition Standards,Early Care and Education,9
10622,2013,MS,Nutrition,Access to Healthy Foods,School/After School,9
10623,2013,MS,Obesity,Access to Drinking Water,Early Care and Education,3
10624,2013,MS,Obesity,Access to Drinking Water,Community,3
10625,2013,MS,Obesity,Sugar Sweetened Beverages,Early Care and Education,3
10626,2013,MS,Physical Activity,Physical Activity Requirements,School/After School,1
10627,2013,NC,Nutrition,Nutrition Standards,Early Care and Education,3
10628,2013,NC,Nutrition,Breastfeeding,Early Care and Education,3
10629,2013,NC,Nutrition,Access to Healthy Foods,Early Care and Education,3
10630,2013,NC,Obesity,Sugar Sweetened Beverages,Early Care and Education,11
10631,2013,NC,Obesity,Menu Labeling,Early Care and Education,11
10632,2013,NC,Obesity,Liability and Indemnity,Restaurant/Retail,11
10633,2013,NC,Obesity,Food Restrictions,Early Care and Education,11
10634,2013,NC,Obesity,Sugar Sweetened Beverages,Community,11
10635,2013,NC,Obesity,Liability and Indemnity,Community,11
10636,2013,NC,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,11
10637,2013,NC,Obesity,Portion Size,Restaurant/Retail,11
10638,2013,NC,Obesity,Portion Size,Early Care and Education,11
10639,2013,NC,Obesity,Portion Size,Community,11
10640,2013,NC,Obesity,Access to Drinking Water,Early Care and Education,11
10641,2013,ND,Nutrition,Access to Healthy Foods,Early Care and Education,2
10642,2013,ND,Nutrition,Nutrition Standards,Early Care and Education,2
10643,2013,ND,Physical Activity,Bicycling,Community,1
10644,2013,NE,Nutrition,Access to Healthy Foods,Community,2
10645,2013,NE,Nutrition,Food Assistance Programs,Community,2
10646,2013,NH,Nutrition,Appropriations,Community,1
10647,2013,NH,Obesity,Appropriations,Community,1
10648,2013,NJ,Obesity,Sugar Sweetened Beverages,Community,1
10649,2013,NJ,Physical Activity,Incentives,Community,2
10650,2013,NJ,Physical Activity,Built Environment and Street-Scale Design,Community,2
10651,2013,NM,Physical Activity,Bicycling,Community,2
10652,2013,NM,Physical Activity,Appropriations,Community,2
10653,2013,NV,Nutrition,Initiatives and Programs,Community,9
10654,2013,NV,Nutrition,Fruits and Vegetables,School/After School,9
10655,2013,NV,Nutrition,Breastfeeding,Community,9
10656,2013,NV,Nutrition,Incentives,Community,9
10657,2013,NV,Nutrition,Breastfeeding,Work Place,9
10658,2013,NV,Nutrition,Farm Direct Foods,School/After School,9
10659,2013,NV,Nutrition,Incentives,Work Place,9
10660,2013,NV,Nutrition,Access to Healthy Foods,School/After School,9
10661,2013,NV,Nutrition,Initiatives and Programs,Work Place,9
10662,2013,NV,Obesity,Initiatives and Programs,Work Place,2
10663,2013,NV,Obesity,Initiatives and Programs,Community,2
10664,2013,NV,Physical Activity,Initiatives and Programs,Community,4
10665,2013,NV,Physical Activity,Initiatives and Programs,Work Place,4
10666,2013,NV,Physical Activity,Incentives,Community,4
10667,2013,NV,Physical Activity,Incentives,Work Place,4
10668,2013,NY,Nutrition,Farm Direct Foods,Community,12
10669,2013,NY,Nutrition,Task Forces/Councils,School/After School,12
10670,2013,NY,Nutrition,Task Forces/Councils,Community,12
10671,2013,NY,Nutrition,Fruits and Vegetables,Community,12
10672,2013,NY,Nutrition,Breastfeeding,Work Place,12
10673,2013,NY,Nutrition,Access to Healthy Foods,Community,12
10674,2013,NY,Nutrition,Access to Healthy Foods,Community,12
10675,2013,NY,Nutrition,Task Forces/Councils,Community,12
10676,2013,NY,Nutrition,Fruits and Vegetables,Community,12
10677,2013,NY,Nutrition,Access to Healthy Foods,School/After School,12
10678,2013,NY,Nutrition,Fruits and Vegetables,School/After School,12
10679,2013,NY,Nutrition,Access to Healthy Foods,Community,12
10680,2013,OH,Nutrition,Nutrition Standards,Medical and/or Hospital,2
10681,2013,OH,Nutrition,Access to Healthy Foods,Medical and/or Hospital,2
10682,2013,OK,Obesity,Liability and Indemnity,Community,2
10683,2013,OK,Obesity,Liability and Indemnity,Restaurant/Retail,2
10684,2013,OR,Nutrition,Agriculture and Farming,Community,24
10685,2013,OR,Nutrition,Agriculture and Farming,School/After School,24
10686,2013,OR,Nutrition,Nutrition Standards,Community,24
10687,2013,OR,Nutrition,Agriculture and Farming,Community,24
10688,2013,OR,Nutrition,Appropriations,School/After School,24
10689,2013,OR,Nutrition,Access to Healthy Foods,School/After School,24
10690,2013,OR,Nutrition,Farm Direct Foods,Community,24
10691,2013,OR,Nutrition,Food Assistance Programs,School/After School,24
10692,2013,OR,Nutrition,Food Assistance Programs,Community,24
10693,2013,OR,Nutrition,Access to Healthy Foods,Community,24
10694,2013,OR,Nutrition,Farmers Markets,Community,24
10695,2013,OR,Nutrition,Farm Direct Foods,Community,24
10696,2013,OR,Nutrition,Fruits and Vegetables,Community,24
10697,2013,OR,Nutrition,Farmers Markets,Community,24
10698,2013,OR,Nutrition,Fruits and Vegetables,Community,24
10699,2013,OR,Nutrition,Access to Healthy Foods,Community,24
10700,2013,OR,Nutrition,Appropriations,School/After School,24
10701,2013,OR,Nutrition,Fruits and Vegetables,Community,24
10702,2013,OR,Nutrition,Appropriations,School/After School,24
10703,2013,OR,Nutrition,Food Security,Community,24
10704,2013,OR,Nutrition,Agriculture and Farming,Community,24
10705,2013,OR,Nutrition,School Nutrition,School/After School,24
10706,2013,OR,Nutrition,Food Assistance Programs,Community,24
10707,2013,OR,Nutrition,Appropriations,Community,24
10708,2013,OR,Physical Activity,Physical Activity Requirements,Medical and/or Hospital,1
10709,2013,PA,Nutrition,Initiatives and Programs,Community,11
10710,2013,PA,Nutrition,Fruits and Vegetables,Community,11
10711,2013,PA,Nutrition,Initiatives and Programs,Community,11
10712,2013,PA,Nutrition,Food Security,Community,11
10713,2013,PA,Nutrition,Food Assistance Programs,Community,11
10714,2013,PA,Nutrition,Disparities/Equity,Community,11
10715,2013,PA,Nutrition,Food Security,Community,11
10716,2013,PA,Nutrition,Initiatives and Programs,Community,11
10717,2013,PA,Nutrition,Initiatives and Programs,Community,11
10718,2013,PA,Nutrition,Food Assistance Programs,Community,11
10719,2013,PA,Nutrition,Disparities/Equity,Community,11
10720,2013,PA,Physical Activity,Access to Recreational Opportunities,Community,4
10721,2013,PA,Physical Activity,Initiatives and Programs,Community,4
10722,2013,PA,Physical Activity,Initiatives and Programs,Community,4
10723,2013,PA,Physical Activity,Bicycling,Community,4
