,Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size,NumPolicies
6750,2019,ND,North Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.5,20.1,21.8,"5,101",Missing
6751,2019,ND,North Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),45.7,47.7,49.7,"5,103",Missing
6752,2019,ND,North Dakota,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.1,32.0,33.9,"5,306",Missing
6753,2019,ND,North Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),26.6,28.3,30.1,"5,142",Missing
6754,2019,NE,Nebraska,Nutrition,% of adults who report consuming vegetables < once/day,19.8,20.8,21.8,"14,170",Missing
6755,2019,NE,Nebraska,Nutrition,% of adults who report consuming fruit < once/day,38.3,39.5,40.6,"14,423",Missing
6756,2019,NE,Nebraska,Obesity,% of adults aged >= 18 years with obesity,33.0,34.1,35.2,"14,710",Missing
6757,2019,NE,Nebraska,Obesity,% of adults aged >= 18 years with an overweight classification,33.8,34.9,36.0,"14,710",Missing
6758,2019,NE,Nebraska,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.7,34.8,35.9,"14,648",Missing
6759,2019,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.0,20.9,21.9,"14,226",Missing
6760,2019,NE,Nebraska,Physical Activity,% of adults with no leisure-time physical activity,25.9,26.9,27.9,"15,137",Missing
6761,2019,NE,Nebraska,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.4,29.4,30.5,"14,484",Missing
6762,2019,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.5,48.7,49.9,"14,403",Missing
6763,2019,NH,New Hampshire,Nutrition,% of adults who report consuming vegetables < once/day,14.6,16.0,17.6,"4,969",Missing
6764,2019,NH,New Hampshire,Nutrition,% of adults who report consuming fruit < once/day,33.8,35.7,37.7,"5,063",Missing
6765,2019,NH,New Hampshire,Obesity,% of adults aged >= 18 years with an overweight classification,34.1,35.9,37.8,"5,220",Missing
6766,2019,NH,New Hampshire,Obesity,% of adults aged >= 18 years with obesity,30.0,31.8,33.6,"5,220",Missing
6767,2019,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,24.7,26.4,28.2,"4,975",Missing
6768,2019,NH,New Hampshire,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),37.9,39.8,41.7,"5,057",Missing
6769,2019,NH,New Hampshire,Physical Activity,% of adults with no leisure-time physical activity,20.2,21.7,23.3,"5,409",Missing
6770,2019,NH,New Hampshire,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,35.3,37.2,39.1,"5,185",Missing
6771,2019,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),55.6,57.6,59.5,"5,065",Missing
6772,2019,NM,New Mexico,Nutrition,% of adults who report consuming vegetables < once/day,22.0,23.7,25.4,"5,353",Missing
6773,2019,NM,New Mexico,Nutrition,% of adults who report consuming fruit < once/day,41.2,43.1,44.9,"5,466",Missing
6774,2019,NM,New Mexico,Obesity,% of adults aged >= 18 years with obesity,30.0,31.7,33.5,"5,558",Missing
6775,2019,NM,New Mexico,Obesity,% of adults aged >= 18 years with an overweight classification,32.6,34.4,36.1,"5,558",Missing
6776,2019,NM,New Mexico,Physical Activity,% of adults with no leisure-time physical activity,23.8,25.4,27.0,"5,736",Missing
6777,2019,NM,New Mexico,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.6,38.4,40.2,"5,572",Missing
6778,2019,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.3,54.1,56.0,"5,510",Missing
6779,2019,NM,New Mexico,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),33.9,35.6,37.5,"5,528",Missing
6780,2019,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,24.1,25.7,27.4,"5,448",Missing
6781,2019,NV,Nevada,Nutrition,% of adults who report consuming vegetables < once/day,22.8,25.2,27.7,"2,519",Missing
6782,2019,NV,Nevada,Nutrition,% of adults who report consuming fruit < once/day,40.7,43.4,46.1,"2,577",Missing
6783,2019,NV,Nevada,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,37.2,39.8,"2,580",Missing
6784,2019,NV,Nevada,Obesity,% of adults aged >= 18 years with obesity,28.2,30.6,33.1,"2,580",Missing
6785,2019,NV,Nevada,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.3,30.7,33.1,"2,562",Missing
6786,2019,NV,Nevada,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.8,34.3,36.8,"2,623",Missing
6787,2019,NV,Nevada,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.8,28.2,"2,692",Missing
6788,2019,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.0,50.7,53.4,"2,504",Missing
6789,2019,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.0,20.0,22.1,"2,532",Missing
6790,2019,NY,New York,Nutrition,% of adults who report consuming vegetables < once/day,20.6,21.7,22.9,"11,487",Missing
6791,2019,NY,New York,Nutrition,% of adults who report consuming fruit < once/day,33.4,34.7,36.0,"11,947",Missing
6792,2019,NY,New York,Obesity,% of adults aged >= 18 years with obesity,26.0,27.1,28.2,"12,631",Missing
6793,2019,NY,New York,Obesity,% of adults aged >= 18 years with an overweight classification,34.8,36.1,37.3,"12,631",Missing
6794,2019,NY,New York,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.2,32.4,33.6,"11,929",Missing
6795,2019,NY,New York,Physical Activity,% of adults with no leisure-time physical activity,26.1,27.2,28.4,"12,950",Missing
6796,2019,NY,New York,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.6,37.9,39.1,"12,276",Missing
6797,2019,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,23.0,24.1,25.2,"11,598",Missing
6798,2019,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.6,50.9,52.2,"11,894",Missing
6799,2019,OH,Ohio,Nutrition,% of adults who report consuming vegetables < once/day,19.0,20.2,21.5,"11,666",Missing
6800,2019,OH,Ohio,Nutrition,% of adults who report consuming fruit < once/day,41.3,42.7,44.2,"12,007",Missing
6801,2019,OH,Ohio,Obesity,% of adults aged >= 18 years with obesity,33.5,34.8,36.1,"12,385",Missing
6802,2019,OH,Ohio,Obesity,% of adults aged >= 18 years with an overweight classification,33.2,34.5,35.9,"12,385",Missing
6803,2019,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.5,48.9,50.4,"11,896",Missing
6804,2019,OH,Ohio,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.9,31.2,32.5,"11,961",Missing
6805,2019,OH,Ohio,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.3,34.7,36.1,"12,258",Missing
6806,2019,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.7,20.9,22.2,"11,669",Missing
6807,2019,OH,Ohio,Physical Activity,% of adults with no leisure-time physical activity,27.0,28.3,29.5,"12,823",Missing
6808,2019,OK,Oklahoma,Nutrition,% of adults who report consuming vegetables < once/day,20.1,21.5,23.1,"4,757",Missing
6809,2019,OK,Oklahoma,Nutrition,% of adults who report consuming fruit < once/day,46.7,48.4,50.2,"5,187",Missing
6810,2019,OK,Oklahoma,Obesity,% of adults aged >= 18 years with obesity,35.2,36.8,38.4,"5,748",Missing
6811,2019,OK,Oklahoma,Obesity,% of adults aged >= 18 years with an overweight classification,33.1,34.6,36.2,"5,748",Missing
6812,2019,OK,Oklahoma,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),19.8,21.2,22.6,"5,257",Missing
6813,2019,OK,Oklahoma,Physical Activity,% of adults with no leisure-time physical activity,32.5,34.0,35.5,"6,020",Missing
6814,2019,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.4,15.6,16.9,"5,154",Missing
6815,2019,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),36.7,38.3,40.0,"5,208",Missing
6816,2019,OK,Oklahoma,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.2,28.7,30.3,"5,723",Missing
6817,2019,OR,Oregon,Nutrition,% of adults who report consuming vegetables < once/day,15.3,16.4,17.7,"5,550",Missing
6818,2019,OR,Oregon,Nutrition,% of adults who report consuming fruit < once/day,34.3,35.8,37.4,"5,599",Missing
6819,2019,OR,Oregon,Obesity,% of adults aged >= 18 years with an overweight classification,33.4,34.9,36.5,"5,548",Missing
6820,2019,OR,Oregon,Obesity,% of adults aged >= 18 years with obesity,27.5,29.0,30.4,"5,548",Missing
6821,2019,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,23.5,24.9,26.3,"5,236",Missing
6822,2019,OR,Oregon,Physical Activity,% of adults with no leisure-time physical activity,22.6,23.9,25.3,"5,880",Missing
6823,2019,OR,Oregon,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.3,34.8,36.3,"5,575",Missing
6824,2019,OR,Oregon,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),35.0,36.5,38.1,"5,417",Missing
6825,2019,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),55.7,57.3,58.9,"5,403",Missing
6826,2019,PA,Pennsylvania,Nutrition,% of adults who report consuming vegetables < once/day,18.5,19.8,21.2,"5,972",Missing
6827,2019,PA,Pennsylvania,Nutrition,% of adults who report consuming fruit < once/day,36.5,38.0,39.7,"6,092",Missing
6828,2019,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with an overweight classification,33.6,35.2,36.7,"6,138",Missing
6829,2019,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with obesity,31.7,33.2,34.7,"6,138",Missing
6830,2019,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.4,21.8,23.2,"5,959",Missing
6831,2019,PA,Pennsylvania,Physical Activity,% of adults with no leisure-time physical activity,24.2,25.6,26.9,"6,372",Missing
6832,2019,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.4,51.1,52.7,"5,953",Missing
6833,2019,PA,Pennsylvania,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"6,023",Missing
6834,2019,PA,Pennsylvania,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,32.1,33.7,35.2,"6,193",Missing
6835,2019,RI,Rhode Island,Nutrition,% of adults who report consuming vegetables < once/day,18.9,20.6,22.5,"4,988",Missing
6836,2019,RI,Rhode Island,Nutrition,% of adults who report consuming fruit < once/day,34.1,36.1,38.1,"5,164",Missing
6837,2019,RI,Rhode Island,Obesity,% of adults aged >= 18 years with obesity,28.2,30.0,31.9,"5,464",Missing
6838,2019,RI,Rhode Island,Obesity,% of adults aged >= 18 years with an overweight classification,32.5,34.4,36.3,"5,464",Missing
6839,2019,RI,Rhode Island,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,34.2,36.1,38.1,"5,384",Missing
6840,2019,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.4,24.1,25.9,"5,182",Missing
6841,2019,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.5,50.5,52.5,"5,284",Missing
6842,2019,RI,Rhode Island,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.0,31.8,33.6,"5,280",Missing
6843,2019,RI,Rhode Island,Physical Activity,% of adults with no leisure-time physical activity,24.7,26.5,28.3,"5,637",Missing
6844,2019,SC,South Carolina,Nutrition,% of adults who report consuming vegetables < once/day,17.4,18.7,20.1,"6,180",Missing
6845,2019,SC,South Carolina,Nutrition,% of adults who report consuming fruit < once/day,41.5,43.2,44.8,"6,394",Missing
6846,2019,SC,South Carolina,Obesity,% of adults aged >= 18 years with obesity,33.8,35.4,36.9,"6,627",Missing
6847,2019,SC,South Carolina,Obesity,% of adults aged >= 18 years with an overweight classification,32.4,33.9,35.5,"6,627",Missing
6848,2019,SC,South Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),46.2,47.9,49.6,"6,182",Missing
6849,2019,SC,South Carolina,Physical Activity,% of adults with no leisure-time physical activity,27.4,28.8,30.3,"6,820",Missing
6850,2019,SC,South Carolina,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.3,30.8,32.3,"6,232",Missing
6851,2019,SC,South Carolina,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.6,38.2,39.8,"6,509",Missing
6852,2019,SC,South Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.6,23.0,24.5,"6,091",Missing
6853,2019,SD,South Dakota,Nutrition,% of adults who report consuming vegetables < once/day,15.6,17.4,19.5,"6,061",Missing
6854,2019,SD,South Dakota,Nutrition,% of adults who report consuming fruit < once/day,36.7,39.2,41.7,"6,142",Missing
6855,2019,SD,South Dakota,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.9,40.4,"6,166",Missing
6856,2019,SD,South Dakota,Obesity,% of adults aged >= 18 years with obesity,30.6,33.0,35.5,"6,166",Missing
6857,2019,SD,South Dakota,Physical Activity,% of adults with no leisure-time physical activity,27.8,30.0,32.3,"6,488",Missing
6858,2019,SD,South Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),26.4,28.7,31.2,"6,020",Missing
6859,2019,SD,South Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.6,21.8,24.0,"5,889",Missing
6860,2019,SD,South Dakota,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,32.2,34.6,37.1,"6,261",Missing
6861,2019,SD,South Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),44.0,46.6,49.2,"5,977",Missing
6862,2019,TN,Tennessee,Nutrition,% of adults who report consuming vegetables < once/day,17.5,19.0,20.6,"5,160",Missing
6863,2019,TN,Tennessee,Nutrition,% of adults who report consuming fruit < once/day,41.1,43.0,44.9,"5,313",Missing
6864,2019,TN,Tennessee,Obesity,% of adults aged >= 18 years with an overweight classification,31.3,33.0,34.7,"5,673",Missing
6865,2019,TN,Tennessee,Obesity,% of adults aged >= 18 years with obesity,34.8,36.5,38.3,"5,673",Missing
6866,2019,TN,Tennessee,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),45.6,47.5,49.4,"5,304",Missing
6867,2019,TN,Tennessee,Physical Activity,% of adults with no leisure-time physical activity,28.5,30.1,31.7,"5,819",Missing
6868,2019,TN,Tennessee,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.3,30.0,31.8,"5,312",Missing
6869,2019,TN,Tennessee,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.7,35.5,37.3,"5,479",Missing
6870,2019,TN,Tennessee,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.2,21.8,23.4,"5,165",Missing
6871,2019,TX,Texas,Nutrition,% of adults who report consuming vegetables < once/day,21.6,23.2,24.8,"10,161",Missing
6872,2019,TX,Texas,Nutrition,% of adults who report consuming fruit < once/day,39.4,41.3,43.1,"10,538",Missing
6873,2019,TX,Texas,Obesity,% of adults aged >= 18 years with an overweight classification,34.1,35.8,37.6,"11,082",Missing
6874,2019,TX,Texas,Obesity,% of adults aged >= 18 years with obesity,32.2,34.0,35.7,"11,082",Missing
6875,2019,TX,Texas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.7,24.3,26.0,"10,382",Missing
6876,2019,TX,Texas,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.0,37.8,39.6,"10,840",Missing
6877,2019,TX,Texas,Physical Activity,% of adults with no leisure-time physical activity,25.6,27.2,28.9,"11,379",Missing
6878,2019,TX,Texas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.0,28.6,30.3,"10,659",Missing
6879,2019,TX,Texas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.5,49.3,51.2,"10,607",Missing
6880,2019,UT,Utah,Nutrition,% of adults who report consuming vegetables < once/day,20.3,21.3,22.4,"10,708",Missing
6881,2019,UT,Utah,Nutrition,% of adults who report consuming fruit < once/day,35.5,36.6,37.8,"10,867",Missing
6882,2019,UT,Utah,Obesity,% of adults aged >= 18 years with obesity,28.2,29.2,30.3,"10,846",Missing
6883,2019,UT,Utah,Obesity,% of adults aged >= 18 years with an overweight classification,33.3,34.5,35.6,"10,846",Missing
6884,2019,UT,Utah,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),54.4,55.7,56.9,"10,693",Missing
6885,2019,UT,Utah,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,37.2,38.4,39.5,"11,077",Missing
6886,2019,UT,Utah,Physical Activity,% of adults with no leisure-time physical activity,17.6,18.5,19.4,"11,406",Missing
6887,2019,UT,Utah,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,23.9,24.9,26.0,"10,601",Missing
6888,2019,UT,Utah,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),32.0,33.1,34.2,"10,718",Missing
6889,2019,VA,Virginia,Nutrition,% of adults who report consuming vegetables < once/day,16.8,17.9,19.1,"8,705",Missing
6890,2019,VA,Virginia,Nutrition,% of adults who report consuming fruit < once/day,36.9,38.3,39.7,"8,922",Missing
6891,2019,VA,Virginia,Obesity,% of adults aged >= 18 years with obesity,30.6,31.9,33.2,"9,034",Missing
6892,2019,VA,Virginia,Obesity,% of adults aged >= 18 years with an overweight classification,33.1,34.5,35.9,"9,034",Missing
6893,2019,VA,Virginia,Physical Activity,% of adults with no leisure-time physical activity,24.1,25.3,26.5,"9,421",Missing
6894,2019,VA,Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.5,50.0,51.5,"8,795",Missing
6895,2019,VA,Virginia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,34.4,35.8,37.2,"9,053",Missing
6896,2019,VA,Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.5,22.7,23.9,"8,675",Missing
6897,2019,VA,Virginia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.0,32.4,"8,847",Missing
6898,2019,VT,Vermont,Nutrition,% of adults who report consuming vegetables < once/day,11.4,12.7,14.1,"5,449",Missing
6899,2019,VT,Vermont,Nutrition,% of adults who report consuming fruit < once/day,30.2,32.0,34.0,"5,678",Missing
6900,2019,VT,Vermont,Obesity,% of adults aged >= 18 years with an overweight classification,31.1,32.9,34.7,"5,864",Missing
6901,2019,VT,Vermont,Obesity,% of adults aged >= 18 years with obesity,25.0,26.6,28.3,"5,864",Missing
6902,2019,VT,Vermont,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),41.9,43.8,45.8,"5,719",Missing
6903,2019,VT,Vermont,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),59.9,61.9,63.8,"5,729",Missing
6904,2019,VT,Vermont,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,26.7,28.5,30.4,"5,605",Missing
6905,2019,VT,Vermont,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,37.7,39.7,41.6,"5,821",Missing
6906,2019,VT,Vermont,Physical Activity,% of adults with no leisure-time physical activity,18.5,20.0,21.6,"6,078",Missing
6907,2019,WA,Washington,Nutrition,% of adults who report consuming vegetables < once/day,18.0,19.0,20.0,"11,315",Missing
6908,2019,WA,Washington,Nutrition,% of adults who report consuming fruit < once/day,35.0,36.2,37.4,"11,537",Missing
6909,2019,WA,Washington,Obesity,% of adults aged >= 18 years with obesity,27.3,28.3,29.4,"11,676",Missing
6910,2019,WA,Washington,Obesity,% of adults aged >= 18 years with an overweight classification,34.5,35.6,36.8,"11,676",Missing
6911,2019,WA,Washington,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,35.4,36.5,37.7,"11,669",Missing
6912,2019,WA,Washington,Physical Activity,% of adults with no leisure-time physical activity,18.3,19.2,20.1,"12,117",Missing
6913,2019,WA,Washington,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,24.9,25.9,27.0,"11,205",Missing
6914,2019,WA,Washington,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),37.7,38.8,40.0,"11,410",Missing
6915,2019,WA,Washington,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),58.0,59.3,60.4,"11,375",Missing
6916,2019,WI,Wisconsin,Nutrition,% of adults who report consuming vegetables < once/day,21.1,22.8,24.6,"4,392",Missing
6917,2019,WI,Wisconsin,Nutrition,% of adults who report consuming fruit < once/day,37.0,38.9,40.8,"4,473",Missing
6918,2019,WI,Wisconsin,Obesity,% of adults aged >= 18 years with an overweight classification,33.7,35.5,37.4,"4,574",Missing
6919,2019,WI,Wisconsin,Obesity,% of adults aged >= 18 years with obesity,32.4,34.2,36.1,"4,574",Missing
6920,2019,WI,Wisconsin,Physical Activity,% of adults with no leisure-time physical activity,21.6,23.2,24.9,"4,696",Missing
6921,2019,WI,Wisconsin,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),33.7,35.5,37.4,"4,403",Missing
6922,2019,WI,Wisconsin,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,34.3,36.2,38.1,"4,506",Missing
6923,2019,WI,Wisconsin,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,23.0,24.7,26.4,"4,325",Missing
6924,2019,WI,Wisconsin,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),53.2,55.2,57.2,"4,411",Missing
6925,2019,WV,West Virginia,Nutrition,% of adults who report consuming vegetables < once/day,18.3,19.8,21.4,"4,776",Missing
6926,2019,WV,West Virginia,Nutrition,% of adults who report consuming fruit < once/day,44.5,46.3,48.2,"4,911",Missing
6927,2019,WV,West Virginia,Obesity,% of adults aged >= 18 years with an overweight classification,30.6,32.3,34.0,"4,988",Missing
6928,2019,WV,West Virginia,Obesity,% of adults aged >= 18 years with obesity,38.0,39.7,41.5,"4,988",Missing
6929,2019,WV,West Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),46.1,48.0,49.8,"4,857",Missing
6930,2019,WV,West Virginia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.0,31.7,33.5,"4,877",Missing
6931,2019,WV,West Virginia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,24.5,26.1,27.8,"5,023",Missing
6932,2019,WV,West Virginia,Physical Activity,% of adults with no leisure-time physical activity,29.6,31.2,32.8,"5,175",Missing
6933,2019,WV,West Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,15.7,17.1,18.6,"4,818",Missing
6934,2019,WY,Wyoming,Nutrition,% of adults who report consuming vegetables < once/day,16.9,18.6,20.5,"4,166",Missing
6935,2019,WY,Wyoming,Nutrition,% of adults who report consuming fruit < once/day,40.0,42.2,44.3,"4,267",Missing
6936,2019,WY,Wyoming,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.5,37.6,"4,306",Missing
6937,2019,WY,Wyoming,Obesity,% of adults aged >= 18 years with obesity,27.7,29.7,31.7,"4,306",Missing
6938,2019,WY,Wyoming,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.6,24.5,26.4,"4,170",Missing
6939,2019,WY,Wyoming,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,35.9,38.0,40.2,"4,342",Missing
6940,2019,WY,Wyoming,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.8,55.0,57.1,"4,217",Missing
